date,adjusted_close
2022-01-03,324.504577636719
2022-01-04,318.940246582031
2022-01-05,306.69677734375
2022-01-06,304.273345947266
2022-01-07,304.428527832031
2022-01-10,304.651428222656
2022-01-11,305.339660644531
2022-01-12,308.528991699219
2022-01-13,295.471221923828
2022-01-14,300.7060546875
2022-01-18,293.387054443359
2022-01-19,294.046264648438
2022-01-20,292.369201660156
2022-01-21,286.969696044922
2022-01-24,287.299255371094
2022-01-25,279.660461425781
2022-01-26,287.628845214844
2022-01-27,290.663024902344
2022-01-28,298.825347900391
2022-01-31,301.462066650391
2022-02-01,299.31005859375
2022-02-02,303.866119384766
2022-02-03,292.029876708984
2022-02-04,296.576324462891
2022-02-07,291.739135742188
2022-02-08,295.238616943359
2022-02-09,301.68505859375
2022-02-10,293.125305175781
2022-02-11,286.010009765625
2022-02-14,285.971130371094
2022-02-15,291.273773193359
2022-02-16,290.933776855469
2022-02-17,282.41455078125
2022-02-18,279.694671630859
2022-02-22,279.49072265625
2022-02-23,272.253814697266
2022-02-24,286.164215087891
2022-02-25,288.806427001953
2022-02-28,290.244079589844
2022-03-01,286.513946533203
2022-03-02,291.604034423828
2022-03-03,287.456176757812
2022-03-04,281.569458007812
2022-03-07,270.932708740234
2022-03-08,267.960235595703
2022-03-09,280.248352050781
2022-03-10,277.421661376953
2022-03-11,272.059509277344
2022-03-14,268.533386230469
2022-03-15,278.937042236328
2022-03-16,285.969909667969
2022-03-17,286.776184082031
2022-03-18,291.837158203125
2022-03-21,290.603515625
2022-03-22,295.363342285156
2022-03-23,290.924072265625
2022-03-24,295.402252197266
2022-03-25,294.994262695312
2022-03-28,301.813415527344
2022-03-29,306.388763427734
2022-03-30,304.883087158203
2022-03-31,299.491790771484
2022-04-01,300.570129394531
2022-04-04,305.961334228516
2022-04-05,301.988342285156
2022-04-06,290.933776855469
2022-04-07,292.750335693359
2022-04-08,288.476104736328
2022-04-11,277.10107421875
2022-04-12,273.992584228516
2022-04-13,279.3935546875
2022-04-14,271.826416015625
2022-04-18,272.496673583984
2022-04-19,277.139953613281
2022-04-20,278.169586181641
2022-04-21,272.7783203125
2022-04-22,266.192260742188
2022-04-25,272.690948486328
2022-04-26,262.491241455078
2022-04-27,275.119445800781
2022-04-28,281.346099853516
2022-04-29,269.582427978516
2022-05-02,276.333709716797
2022-05-03,273.720642089844
2022-05-04,281.686096191406
2022-05-05,269.417297363281
2022-05-06,266.872222900391
2022-05-09,257.012512207031
2022-05-10,261.791839599609
2022-05-11,253.097793579102
2022-05-12,248.046569824219
2022-05-13,253.651519775391
2022-05-16,254.020706176758
2022-05-17,259.188507080078
2022-05-18,247.387741088867
2022-05-19,246.47248840332
2022-05-20,245.907745361328
2022-05-23,253.784652709961
2022-05-24,252.781814575195
2022-05-25,255.605392456055
2022-05-26,258.896392822266
2022-05-27,266.043060302734
2022-05-31,264.709167480469
2022-06-01,265.244720458984
2022-06-02,267.347778320312
2022-06-03,262.907897949219
2022-06-06,261.671295166016
2022-06-07,265.322601318359
2022-06-08,263.287567138672
2022-06-09,257.815643310547
2022-06-10,246.326446533203
2022-06-13,235.879043579102
2022-06-14,238.050323486328
2022-06-15,245.128860473633
2022-06-16,238.517715454102
2022-06-17,241.127090454102
2022-06-21,247.056686401367
2022-06-22,246.462753295898
2022-06-23,252.041809082031
2022-06-24,260.648956298828
2022-06-27,257.913024902344
2022-06-28,249.724517822266
2022-06-29,253.40495300293
2022-06-30,250.065292358398
2022-07-01,252.74284362793
2022-07-05,255.926742553711
2022-07-06,259.198211669922
2022-07-07,261.33056640625
2022-07-08,260.610076904297
2022-07-11,257.542999267578
2022-07-12,246.988555908203
2022-07-13,246.063568115234
2022-07-14,247.387741088867
2022-07-15,249.95817565918
2022-07-18,247.553253173828
2022-07-19,252.694122314453
2022-07-20,255.361923217773
2022-07-21,257.864318847656
2022-07-22,253.50227355957
2022-07-25,252.012619018555
2022-07-26,245.265167236328
2022-07-27,261.66162109375
2022-07-28,269.129608154297
2022-07-29,273.345550537109
2022-08-01,270.687469482422
2022-08-02,267.581451416016
2022-08-03,275.029968261719
2022-08-04,276.178924560547
2022-08-05,275.458465576172
2022-08-08,272.936614990234
2022-08-09,274.864379882812
2022-08-10,281.543792724609
2022-08-11,279.460113525391
2022-08-12,284.221343994141
2022-08-15,285.740234375
2022-08-16,285.000274658203
2022-08-17,284.248931884766
2022-08-18,283.126892089844
2022-08-19,279.204406738281
2022-08-22,271.008270263672
2022-08-23,269.730102539062
2022-08-24,269.095947265625
2022-08-25,272.081573486328
2022-08-26,261.582824707031
2022-08-29,258.792236328125
2022-08-30,256.587066650391
2022-08-31,255.123474121094
2022-09-01,254.079467773438
2022-09-02,249.844772338867
2022-09-06,247.103012084961
2022-09-07,251.825500488281
2022-09-08,252.245056152344
2022-09-09,258.040924072266
2022-09-12,260.177734375
2022-09-13,245.873565673828
2022-09-14,246.09797668457
2022-09-15,239.424011230469
2022-09-16,238.799560546875
2022-09-19,238.584899902344
2022-09-20,236.56510925293
2022-09-21,233.15007019043
2022-09-22,235.130813598633
2022-09-23,232.145080566406
2022-09-26,231.686492919922
2022-09-27,230.671722412109
2022-09-28,235.218643188477
2022-09-29,231.735290527344
2022-09-30,227.246932983398
2022-10-03,234.896636962891
2022-10-04,242.839080810547
2022-10-05,243.151275634766
2022-10-06,240.799789428711
2022-10-07,228.554458618164
2022-10-10,223.685531616211
2022-10-11,219.938735961914
2022-10-12,220.270492553711
2022-10-13,228.554458618164
2022-10-14,223.012252807617
2022-10-17,231.764541625977
2022-10-18,232.711029052734
2022-10-19,230.740036010742
2022-10-20,230.418060302734
2022-10-21,236.243133544922
2022-10-24,241.248641967773
2022-10-25,244.575866699219
2022-10-26,225.705307006836
2022-10-27,221.246200561523
2022-10-28,230.14485168457
2022-10-31,226.49560546875
2022-11-01,222.631759643555
2022-11-02,214.757629394531
2022-11-03,209.049606323242
2022-11-04,216.016326904297
2022-11-07,222.339004516602
2022-11-08,223.314743041992
2022-11-09,219.060607910156
2022-11-10,237.082275390625
2022-11-11,241.112030029297
2022-11-14,235.686965942383
2022-11-15,236.096771240234
2022-11-16,236.527297973633
2022-11-17,236.478408813477
2022-11-18,236.028274536133
2022-11-21,236.840408325195
2022-11-22,239.756256103516
2022-11-23,242.251419067383
2022-11-25,242.163314819336
2022-11-28,236.556625366211
2022-11-29,235.157440185547
2022-11-30,249.648666381836
2022-12-01,249.208389282227
2022-12-02,249.531280517578
2022-12-05,244.815017700195
2022-12-06,239.844375610352
2022-12-07,239.110473632812
2022-12-08,242.075256347656
2022-12-09,240.137893676758
2022-12-12,247.075286865234
2022-12-13,251.390365600586
2022-12-14,251.683929443359
2022-12-15,243.650588989258
2022-12-16,239.423599243164
2022-12-19,235.274826049805
2022-12-20,236.595779418945
2022-12-21,239.169189453125
2022-12-22,233.063507080078
2022-12-23,233.591873168945
2022-12-27,231.859985351562
2022-12-28,229.482284545898
2022-12-29,235.822799682617
2022-12-30,234.658447265625
2023-01-03,234.423614501953
2023-01-04,224.169158935547
2023-01-05,217.525238037109
2023-01-06,220.088882446289
2023-01-09,222.231735229492
2023-01-10,223.924499511719
2023-01-11,230.695602416992
2023-01-12,233.376586914062
2023-01-13,234.081115722656
2023-01-17,235.176986694336
2023-01-18,230.73469543457
2023-01-19,226.938201904297
2023-01-20,235.0498046875
2023-01-23,237.359008789062
2023-01-24,236.830627441406
2023-01-25,235.431396484375
2023-01-26,242.662353515625
2023-01-27,242.818923950195
2023-01-30,237.486190795898
2023-01-31,242.476440429688
2023-02-01,247.310119628906
2023-02-02,258.905059814453
2023-02-03,252.789596557617
2023-02-06,251.243591308594
2023-02-07,261.801391601562
2023-02-08,260.989227294922
2023-02-09,257.946166992188
2023-02-10,257.437377929688
2023-02-13,265.48046875
2023-02-14,266.312164306641
2023-02-15,264.18359375
2023-02-16,257.150268554688
2023-02-17,253.138290405273
2023-02-21,247.851089477539
2023-02-22,246.713226318359
2023-02-23,249.911041259766
2023-02-24,244.466903686523
2023-02-27,245.388961791992
2023-02-28,244.663055419922
2023-03-01,241.573165893555
2023-03-02,246.320846557617
2023-03-03,250.421142578125
2023-03-06,251.970962524414
2023-03-07,249.302886962891
2023-03-08,248.861434936523
2023-03-09,247.507781982422
2023-03-10,243.848907470703
2023-03-13,249.077224731445
2023-03-14,255.816223144531
2023-03-15,260.377532958984
2023-03-16,270.932342529297
2023-03-17,274.100738525391
2023-03-20,267.038024902344
2023-03-21,268.558502197266
2023-03-22,267.096923828125
2023-03-23,272.364501953125
2023-03-24,275.218994140625
2023-03-27,271.10888671875
2023-03-28,269.980865478516
2023-03-29,275.16015625
2023-03-30,278.632598876953
2023-03-31,282.801544189453
2023-04-03,281.751983642578
2023-04-04,281.702880859375
2023-04-05,278.917053222656
2023-04-06,286.03857421875
2023-04-10,283.870819091797
2023-04-11,277.435882568359
2023-04-12,278.083251953125
2023-04-13,284.312194824219
2023-04-14,280.682800292969
2023-04-17,283.2919921875
2023-04-18,282.870208740234
2023-04-19,282.948699951172
2023-04-20,280.653259277344
2023-04-21,280.309997558594
2023-04-24,276.396087646484
2023-04-25,270.167205810547
2023-04-26,289.736694335938
2023-04-27,299.016296386719
2023-04-28,301.399932861328
2023-05-01,299.732360839844
2023-05-02,299.585235595703
2023-05-03,298.594482421875
2023-05-04,299.585235595703
2023-05-05,304.725280761719
2023-05-08,302.763458251953
2023-05-09,301.144866943359
2023-05-10,306.353607177734
2023-05-11,304.195526123047
2023-05-12,303.077301025391
2023-05-15,303.557952880859
2023-05-16,305.794525146484
2023-05-17,308.684753417969
2023-05-18,313.128204345703
2023-05-19,312.951293945312
2023-05-22,315.743194580078
2023-05-23,309.923431396484
2023-05-24,308.537292480469
2023-05-25,320.403015136719
2023-05-26,327.255004882812
2023-05-30,325.603393554688
2023-05-31,322.831176757812
2023-06-01,326.950256347656
2023-06-02,329.722503662109
2023-06-05,330.253387451172
2023-06-06,328.031616210938
2023-06-07,317.905944824219
2023-06-08,319.754150390625
2023-06-09,321.258270263672
2023-06-12,326.232604980469
2023-06-13,328.631286621094
2023-06-14,331.629669189453
2023-06-15,342.207489013672
2023-06-16,336.53515625
2023-06-20,332.327575683594
2023-06-21,327.913635253906
2023-06-22,333.959503173828
2023-06-23,329.348907470703
2023-06-26,323.03759765625
2023-06-27,328.906524658203
2023-06-28,330.164855957031
2023-06-29,329.378387451172
2023-06-30,334.775482177734
2023-07-03,332.268615722656
2023-07-05,332.425933837891
2023-07-06,335.493072509766
2023-07-07,331.511688232422
2023-07-10,326.212890625
2023-07-11,326.842071533203
2023-07-12,331.492004394531
2023-07-13,336.859680175781
2023-07-14,339.395904541016
2023-07-17,339.877655029297
2023-07-18,353.404632568359
2023-07-19,349.069305419922
2023-07-20,340.998291015625
2023-07-21,337.950805664062
2023-07-24,339.26806640625
2023-07-25,345.038757324219
2023-07-26,332.052398681641
2023-07-27,325.121704101562
2023-07-28,332.642211914062
2023-07-31,330.233703613281
2023-08-01,330.646545410156
2023-08-02,321.956268310547
2023-08-03,321.130432128906
2023-08-04,322.231506347656
2023-08-07,324.522033691406
2023-08-08,320.530731201172
2023-08-09,316.775451660156
2023-08-10,317.463592529297
2023-08-11,315.576080322266
2023-08-14,318.554748535156
2023-08-15,316.411682128906
2023-08-16,315.643280029297
2023-08-17,312.175476074219
2023-08-18,311.781494140625
2023-08-21,317.101379394531
2023-08-22,317.672729492188
2023-08-23,322.145294189453
2023-08-24,315.219665527344
2023-08-25,318.184997558594
2023-08-28,318.894287109375
2023-08-29,323.534362792969
2023-08-30,323.908782958984
2023-08-31,322.893981933594
2023-09-01,323.780639648438
2023-09-05,328.598022460938
2023-09-06,327.938049316406
2023-09-07,325.012115478516
2023-09-08,329.307312011719
2023-09-11,332.922882080078
2023-09-12,326.844451904297
2023-09-13,331.070831298828
2023-09-14,333.671630859375
2023-09-15,325.317474365234
2023-09-18,324.174743652344
2023-09-19,323.770812988281
2023-09-20,316.007720947266
2023-09-21,314.786224365234
2023-09-22,312.303649902344
2023-09-25,312.825744628906
2023-09-26,307.505920410156
2023-09-27,308.146270751953
2023-09-28,308.983642578125
2023-09-29,311.062316894531
2023-10-02,317.0224609375
2023-10-03,308.737365722656
2023-10-04,314.224609375
2023-10-05,314.618713378906
2023-10-06,322.401458740234
2023-10-09,324.923431396484
2023-10-10,323.514678955078
2023-10-11,327.484802246094
2023-10-12,326.243530273438
2023-10-13,322.864440917969
2023-10-16,327.701568603516
2023-10-17,327.130157470703
2023-10-18,325.209136962891
2023-10-19,326.401184082031
2023-10-20,321.820251464844
2023-10-23,324.430877685547
2023-10-24,325.622833251953
2023-10-25,335.612335205078
2023-10-26,323.022125244141
2023-10-27,324.913604736328
2023-10-30,332.30224609375
2023-10-31,333.090270996094
2023-11-01,340.932189941406
2023-11-02,343.148742675781
2023-11-03,347.562255859375
2023-11-06,351.236877441406
2023-11-07,355.177490234375
2023-11-08,357.807830810547
2023-11-09,355.335144042969
2023-11-10,364.181823730469
2023-11-13,361.236206054688
2023-11-14,364.772857666016
2023-11-15,364.920989990234
2023-11-16,371.337463378906
2023-11-17,365.098663330078
2023-11-20,372.591125488281
2023-11-21,368.277252197266
2023-11-22,372.995880126953
2023-11-24,372.581268310547
2023-11-27,373.746124267578
2023-11-28,377.783569335938
2023-11-29,373.983062744141
2023-11-30,374.042266845703
2023-12-01,369.698822021484
2023-12-04,364.397796630859
2023-12-05,367.734344482422
2023-12-06,364.062103271484
2023-12-07,366.184539794922
2023-12-08,369.422393798828
2023-12-11,366.529998779297
2023-12-12,369.570495605469
2023-12-13,369.560577392578
2023-12-14,361.228973388672
2023-12-15,365.967315673828
2023-12-18,367.862670898438
2023-12-19,368.46484375
2023-12-20,365.858795166016
2023-12-21,368.741271972656
2023-12-22,369.767913818359
2023-12-26,369.846862792969
2023-12-27,369.264434814453
2023-12-28,370.458892822266
2023-12-29,371.209136962891
2024-01-02,366.105529785156
2024-01-03,365.839019775391
2024-01-04,363.213195800781
2024-01-05,363.025604248047
2024-01-08,369.876495361328
2024-01-09,370.962371826172
2024-01-10,377.852691650391
2024-01-11,379.688751220703
2024-01-12,383.479400634766
2024-01-16,385.256286621094
2024-01-17,384.466613769531
2024-01-18,388.81005859375
2024-01-19,393.548431396484
2024-01-22,391.416137695312
2024-01-23,393.775451660156
2024-01-24,397.388427734375
2024-01-25,399.668762207031
2024-01-26,398.740814208984
2024-01-29,404.456481933594
2024-01-30,403.340972900391
2024-01-31,392.472381591797
2024-02-01,398.5927734375
2024-02-02,405.937225341797
2024-02-05,400.438781738281
2024-02-06,400.280792236328
2024-02-07,408.730804443359
2024-02-08,408.790069580078
2024-02-09,415.147338867188
2024-02-12,409.92529296875
2024-02-13,401.100128173828
2024-02-14,404.976959228516
2024-02-15,402.079223632812
2024-02-16,399.606811523438
2024-02-20,398.350769042969
2024-02-21,397.747497558594
2024-02-22,407.113098144531
2024-02-23,405.817565917969
2024-02-26,403.048400878906
2024-02-27,402.989105224609
2024-02-28,403.226470947266
2024-02-29,409.081207275391
2024-03-01,410.920654296875
